"","DateTime"," MFI-A_SSC (Imaging)"," MFI-A_ImgB1 (535)"," MFI-A_ImgB2 (600)"," MFI-A_ImgB3 (790)"," MFI-A_LightLoss (Imaging)"," MFI-A_FSC"," MFI-A_B1 (500)"," MFI-A_B2 (515)"," MFI-A_B3 (530)"," MFI-A_B4 (545)"," MFI-A_B5 (575)"," MFI-A_B6 (590)"," MFI-A_B7 (605)"," MFI-A_B8 (625)"," MFI-A_B9 (655)"," MFI-A_B10 (675)"," MFI-A_B11 (700)"," MFI-A_B12 (725)"," MFI-A_B13 (750)"," MFI-A_B14 (780)"," MFI-A_B15 (810)"," MFI-A_B16 (845)"," MFI-A_V1 (420)"," MFI-A_V2 (440)"," MFI-A_V3 (460)"," MFI-A_V4 (475)"," MFI-A_V5 (500)"," MFI-A_V6 (515)"," MFI-A_V7 (530)"," MFI-A_V8 (545)"," MFI-A_V9 (575)"," MFI-A_V10 (590)"," MFI-A_V11 (605)"," MFI-A_V12 (625)"," MFI-A_V13 (655)"," MFI-A_V14 (675)"," MFI-A_V15 (700)"," MFI-A_V16 (725)"," MFI-A_V17 (750)"," MFI-A_V18 (780)"," MFI-A_V19 (810)"," MFI-A_V20 (845)"," MFI-A_SSC (Violet)"," MFI-A_LightLoss (Violet)"," MFI-A_YG1 (575)"," MFI-A_YG2 (590)"," MFI-A_YG3 (605)"," MFI-A_YG4 (625)"," MFI-A_YG5 (655)"," MFI-A_YG6 (675)"," MFI-A_YG7 (700)"," MFI-A_YG8 (725)"," MFI-A_YG9 (750)"," MFI-A_YG10 (780)"," MFI-A_YG11 (810)"," MFI-A_YG12 (845)"," MFI-A_R1 (655)"," MFI-A_R2 (675)"," MFI-A_R3 (700)"," MFI-A_R4 (725)"," MFI-A_R5 (750)"," MFI-A_R6 (780)"," MFI-A_R7 (810)"," MFI-A_R8 (845)"," MFI-A_UV1 (375)"," MFI-A_UV2 (390)"," MFI-A_UV3 (420)"," MFI-A_UV4 (440)"," MFI-A_UV5 (460)"," MFI-A_UV6 (475)"," MFI-A_UV7 (500)"," MFI-A_UV8 (515)"," MFI-A_UV9 (530)"," MFI-A_UV10 (545)"," MFI-A_UV11 (575)"," MFI-A_UV12 (590)"," MFI-A_UV13 (605)"," MFI-A_UV14 (625)"," MFI-A_UV15 (655)"," MFI-A_UV16 (675)"," MFI-A_UV17 (700)"," MFI-A_UV18 (725)"," MFI-A_UV19 (750)"," MFI-A_UV20 (780)"," MFI-A_UV21 (810)"," MFI-A_UV22 (845)"," rCV_SSC (Imaging)"," rCV_ImgB1 (535)"," rCV_ImgB2 (600)"," rCV_ImgB3 (790)"," rCV_LightLoss (Imaging)"," rCV_FSC"," rCV_B1 (500)"," rCV_B2 (515)"," rCV_B3 (530)"," rCV_B4 (545)"," rCV_B5 (575)"," rCV_B6 (590)"," rCV_B7 (605)"," rCV_B8 (625)"," rCV_B9 (655)"," rCV_B10 (675)"," rCV_B11 (700)"," rCV_B12 (725)"," rCV_B13 (750)"," rCV_B14 (780)"," rCV_B15 (810)"," rCV_B16 (845)"," rCV_V1 (420)"," rCV_V2 (440)"," rCV_V3 (460)"," rCV_V4 (475)"," rCV_V5 (500)"," rCV_V6 (515)"," rCV_V7 (530)"," rCV_V8 (545)"," rCV_V9 (575)"," rCV_V10 (590)"," rCV_V11 (605)"," rCV_V12 (625)"," rCV_V13 (655)"," rCV_V14 (675)"," rCV_V15 (700)"," rCV_V16 (725)"," rCV_V17 (750)"," rCV_V18 (780)"," rCV_V19 (810)"," rCV_V20 (845)"," rCV_SSC (Violet)"," rCV_LightLoss (Violet)"," rCV_YG1 (575)"," rCV_YG2 (590)"," rCV_YG3 (605)"," rCV_YG4 (625)"," rCV_YG5 (655)"," rCV_YG6 (675)"," rCV_YG7 (700)"," rCV_YG8 (725)"," rCV_YG9 (750)"," rCV_YG10 (780)"," rCV_YG11 (810)"," rCV_YG12 (845)"," rCV_R1 (655)"," rCV_R2 (675)"," rCV_R3 (700)"," rCV_R4 (725)"," rCV_R5 (750)"," rCV_R6 (780)"," rCV_R7 (810)"," rCV_R8 (845)"," rCV_UV1 (375)"," rCV_UV2 (390)"," rCV_UV3 (420)"," rCV_UV4 (440)"," rCV_UV5 (460)"," rCV_UV6 (475)"," rCV_UV7 (500)"," rCV_UV8 (515)"," rCV_UV9 (530)"," rCV_UV10 (545)"," rCV_UV11 (575)"," rCV_UV12 (590)"," rCV_UV13 (605)"," rCV_UV14 (625)"," rCV_UV15 (655)"," rCV_UV16 (675)"," rCV_UV17 (700)"," rCV_UV18 (725)"," rCV_UV19 (750)"," rCV_UV20 (780)"," rCV_UV21 (810)"," rCV_UV22 (845)","Gain (dB)_SSC (Imaging)","Gain (dB)_ImgB1 (535)","Gain (dB)_ImgB2 (600)","Gain (dB)_ImgB3 (790)","Gain (dB)_LightLoss (Imaging)","Gain (dB)_FSC","Gain (dB)_B1 (500)","Gain (dB)_B2 (515)","Gain (dB)_B3 (530)","Gain (dB)_B4 (545)","Gain (dB)_B5 (575)","Gain (dB)_B6 (590)","Gain (dB)_B7 (605)","Gain (dB)_B8 (625)","Gain (dB)_B9 (655)","Gain (dB)_B10 (675)","Gain (dB)_B11 (700)","Gain (dB)_B12 (725)","Gain (dB)_B13 (750)","Gain (dB)_B14 (780)","Gain (dB)_B15 (810)","Gain (dB)_B16 (845)","Gain (dB)_V1 (420)","Gain (dB)_V2 (440)","Gain (dB)_V3 (460)","Gain (dB)_V4 (475)","Gain (dB)_V5 (500)","Gain (dB)_V6 (515)","Gain (dB)_V7 (530)","Gain (dB)_V8 (545)","Gain (dB)_V9 (575)","Gain (dB)_V10 (590)","Gain (dB)_V11 (605)","Gain (dB)_V12 (625)","Gain (dB)_V13 (655)","Gain (dB)_V14 (675)","Gain (dB)_V15 (700)","Gain (dB)_V16 (725)","Gain (dB)_V17 (750)","Gain (dB)_V18 (780)","Gain (dB)_V19 (810)","Gain (dB)_V20 (845)","Gain (dB)_SSC (Violet)","Gain (dB)_LightLoss (Violet)","Gain (dB)_YG1 (575)","Gain (dB)_YG2 (590)","Gain (dB)_YG3 (605)","Gain (dB)_YG4 (625)","Gain (dB)_YG5 (655)","Gain (dB)_YG6 (675)","Gain (dB)_YG7 (700)","Gain (dB)_YG8 (725)","Gain (dB)_YG9 (750)","Gain (dB)_YG10 (780)","Gain (dB)_YG11 (810)","Gain (dB)_YG12 (845)","Gain (dB)_R1 (655)","Gain (dB)_R2 (675)","Gain (dB)_R3 (700)","Gain (dB)_R4 (725)","Gain (dB)_R5 (750)","Gain (dB)_R6 (780)","Gain (dB)_R7 (810)","Gain (dB)_R8 (845)","Gain (dB)_UV1 (375)","Gain (dB)_UV2 (390)","Gain (dB)_UV3 (420)","Gain (dB)_UV4 (440)","Gain (dB)_UV5 (460)","Gain (dB)_UV6 (475)","Gain (dB)_UV7 (500)","Gain (dB)_UV8 (515)","Gain (dB)_UV9 (530)","Gain (dB)_UV10 (545)","Gain (dB)_UV11 (575)","Gain (dB)_UV12 (590)","Gain (dB)_UV13 (605)","Gain (dB)_UV14 (625)","Gain (dB)_UV15 (655)","Gain (dB)_UV16 (675)","Gain (dB)_UV17 (700)","Gain (dB)_UV18 (725)","Gain (dB)_UV19 (750)","Gain (dB)_UV20 (780)","Gain (dB)_UV21 (810)","Gain (dB)_UV22 (845)","IsOnTarget_SSC (Imaging)","IsOnTarget_ImgB1 (535)","IsOnTarget_ImgB2 (600)","IsOnTarget_ImgB3 (790)","IsOnTarget_LightLoss (Imaging)","IsOnTarget_FSC","IsOnTarget_B1 (500)","IsOnTarget_B2 (515)","IsOnTarget_B3 (530)","IsOnTarget_B4 (545)","IsOnTarget_B5 (575)","IsOnTarget_B6 (590)","IsOnTarget_B7 (605)","IsOnTarget_B8 (625)","IsOnTarget_B9 (655)","IsOnTarget_B10 (675)","IsOnTarget_B11 (700)","IsOnTarget_B12 (725)","IsOnTarget_B13 (750)","IsOnTarget_B14 (780)","IsOnTarget_B15 (810)","IsOnTarget_B16 (845)","IsOnTarget_V1 (420)","IsOnTarget_V2 (440)","IsOnTarget_V3 (460)","IsOnTarget_V4 (475)","IsOnTarget_V5 (500)","IsOnTarget_V6 (515)","IsOnTarget_V7 (530)","IsOnTarget_V8 (545)","IsOnTarget_V9 (575)","IsOnTarget_V10 (590)","IsOnTarget_V11 (605)","IsOnTarget_V12 (625)","IsOnTarget_V13 (655)","IsOnTarget_V14 (675)","IsOnTarget_V15 (700)","IsOnTarget_V16 (725)","IsOnTarget_V17 (750)","IsOnTarget_V18 (780)","IsOnTarget_V19 (810)","IsOnTarget_V20 (845)","IsOnTarget_SSC (Violet)","IsOnTarget_LightLoss (Violet)","IsOnTarget_YG1 (575)","IsOnTarget_YG2 (590)","IsOnTarget_YG3 (605)","IsOnTarget_YG4 (625)","IsOnTarget_YG5 (655)","IsOnTarget_YG6 (675)","IsOnTarget_YG7 (700)","IsOnTarget_YG8 (725)","IsOnTarget_YG9 (750)","IsOnTarget_YG10 (780)","IsOnTarget_YG11 (810)","IsOnTarget_YG12 (845)","IsOnTarget_R1 (655)","IsOnTarget_R2 (675)","IsOnTarget_R3 (700)","IsOnTarget_R4 (725)","IsOnTarget_R5 (750)","IsOnTarget_R6 (780)","IsOnTarget_R7 (810)","IsOnTarget_R8 (845)","IsOnTarget_UV1 (375)","IsOnTarget_UV2 (390)","IsOnTarget_UV3 (420)","IsOnTarget_UV4 (440)","IsOnTarget_UV5 (460)","IsOnTarget_UV6 (475)","IsOnTarget_UV7 (500)","IsOnTarget_UV8 (515)","IsOnTarget_UV9 (530)","IsOnTarget_UV10 (545)","IsOnTarget_UV11 (575)","IsOnTarget_UV12 (590)","IsOnTarget_UV13 (605)","IsOnTarget_UV14 (625)","IsOnTarget_UV15 (655)","IsOnTarget_UV16 (675)","IsOnTarget_UV17 (700)","IsOnTarget_UV18 (725)","IsOnTarget_UV19 (750)","IsOnTarget_UV20 (780)","IsOnTarget_UV21 (810)","IsOnTarget_UV22 (845)","LSR_Imaging_FSC based delay (us)","LSR_Imaging_FL based delay (us)","LSR_Imaging_Area Scaling Factor","LSR_Imaging_Power (mW)","LSR_Imaging_Current (mA)","LSR_Blue_FSC based delay (us)","LSR_Blue_FL based delay (us)","LSR_Blue_Area Scaling Factor","LSR_Blue_Power (mW)","LSR_Blue_Current (mA)","LSR_Violet_FSC based delay (us)","LSR_Violet_FL based delay (us)","LSR_Violet_Area Scaling Factor","LSR_Violet_Power (mW)","LSR_Violet_Current (mA)","LSR_YellowGreen_FSC based delay (us)","LSR_YellowGreen_FL based delay (us)","LSR_YellowGreen_Area Scaling Factor","LSR_YellowGreen_Power (mW)","LSR_YellowGreen_Current (mA)","LSR_Red_FSC based delay (us)","LSR_Red_FL based delay (us)","LSR_Red_Area Scaling Factor","LSR_Red_Power (mW)","LSR_Red_Current (mA)","LSR_UV_FSC based delay (us)","LSR_UV_FL based delay (us)","LSR_UV_Area Scaling Factor","LSR_UV_Power (mW)","LSR_UV_Current (mA)"
"1",2026-09-17 10:19:05,"5729054.00","5963368.00","5858906.00","6464672.00","1191452.00","6709378.00","163224.00","164844.00","167638.00","819942.00","820532.00","819824.00","815980.00","165172.00","166034.00","167366.00","837448.00","843982.00","848948.00","857934.00","860356.00","174440.00","134662.00","139517.00","688892.00","710248.00","1378495.00","627976.00","685688.00","677924.00","137680.00","142622.00","132558.00","133950.00","160400.00","152352.00","156888.00","780098.00","770343.00","767089.00","768008.00","765939.00","5565823.00","10990987.00","836681.00","834020.00","835222.00","836171.00","851217.00","1702703.00","1719844.00","1722698.00","1742078.00","1725140.00","1726738.00","1733994.00","1555692.00","1542258.00","1555274.00","1551426.00","1637700.00","1617921.00","1578926.00","1579792.00","169536.00","172437.00","1701941.00","1712778.00","855349.00","860556.00","848740.00","171710.00","168770.00","168497.00","168682.00","168646.00","168415.00","165206.00","183272.00","179695.00","185994.00","188187.00","922232.00","929832.00","185562.00","185894.00","10.99","2.79","2.65","3.54","9.43","1.68","2.48","2.54","2.42","2.43","2.60","2.43","2.44","2.61","2.64","3.06","3.25","3.47","3.92","4.07","3.76","3.94","2.39","2.24","1.80","1.86","1.88","1.87","1.89","1.89","2.25","2.17","2.18","2.34","2.32","2.98","4.02","4.62","4.89","5.08","5.41","5.46","6.90","2.76","2.40","2.22","2.24","2.43","1.96","1.99","1.66","1.69","1.84","1.86","1.81","1.92","1.44","1.25","1.16","1.38","1.18","1.21","1.43","1.34","2.26","2.01","2.03","1.99","1.94","1.98","1.99","2.05","2.07","2.05","2.13","2.04","2.07","2.29","4.19","6.09","7.76","8.52","9.60","10.02","9.91","10.00","31.78","56.56","51.24","29.82","13.00","15.72","26.61","26.67","22.02","29.72","27.87","28.70","28.39","20.61","19.17","20.52","32.90","31.86","27.62","27.34","30.23","20.56","34.09","21.67","29.48","25.00","31.15","25.00","29.54","33.38","21.69","25.00","25.00","31.52","26.08","26.84","21.93","33.45","27.86","26.83","29.80","34.11","30.49","15.19","27.85","28.76","27.29","32.87","27.05","31.81","26.99","26.35","20.24","20.49","23.04","27.51","33.08","29.90","24.17","21.04","16.65","15.86","18.51","23.51","35.81","22.71","31.72","32.11","30.26","35.71","38.19","26.43","29.83","31.87","31.04","32.28","32.44","38.05","32.48","33.81","29.45","26.41","35.58","34.09","23.04","26.85","True","True","True","True","False","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","0.00","0.00","1","0","0","336.08","336.26","1","110","1.333","114.17","114.35","1","49.86","0.07714","-228.24","-228.07","1","50","0.93457","217.31","217.48","1","100.01","0.18381","-115.89","-115.77","1","30","1.234"
