DateTime,FSC-Gain,SSC-Gain,SSC-B-Gain,UV1-Gain,UV2-Gain,UV3-Gain,UV4-Gain,UV5-Gain,UV6-Gain,UV7-Gain,UV8-Gain,UV9-Gain,UV10-Gain,UV11-Gain,UV12-Gain,UV13-Gain,UV14-Gain,UV15-Gain,UV16-Gain,V1-Gain,V2-Gain,V3-Gain,V4-Gain,V5-Gain,V6-Gain,V7-Gain,V8-Gain,V9-Gain,V10-Gain,V11-Gain,V12-Gain,V13-Gain,V14-Gain,V15-Gain,V16-Gain,B1-Gain,B2-Gain,B3-Gain,B4-Gain,B5-Gain,B6-Gain,B7-Gain,B8-Gain,B9-Gain,B10-Gain,B11-Gain,B12-Gain,B13-Gain,B14-Gain,YG1-Gain,YG2-Gain,YG3-Gain,YG4-Gain,YG5-Gain,YG6-Gain,YG7-Gain,YG8-Gain,YG9-Gain,YG10-Gain,R1-Gain,R2-Gain,R3-Gain,R4-Gain,R5-Gain,R6-Gain,R7-Gain,R8-Gain,Flag-FSC-Gain,Flag-SSC-Gain,Flag-SSC-B-Gain,Flag-UV1-Gain,Flag-UV2-Gain,Flag-UV3-Gain,Flag-UV4-Gain,Flag-UV5-Gain,Flag-UV6-Gain,Flag-UV7-Gain,Flag-UV8-Gain,Flag-UV9-Gain,Flag-UV10-Gain,Flag-UV11-Gain,Flag-UV12-Gain,Flag-UV13-Gain,Flag-UV14-Gain,Flag-UV15-Gain,Flag-UV16-Gain,Flag-V1-Gain,Flag-V2-Gain,Flag-V3-Gain,Flag-V4-Gain,Flag-V5-Gain,Flag-V6-Gain,Flag-V7-Gain,Flag-V8-Gain,Flag-V9-Gain,Flag-V10-Gain,Flag-V11-Gain,Flag-V12-Gain,Flag-V13-Gain,Flag-V14-Gain,Flag-V15-Gain,Flag-V16-Gain,Flag-B1-Gain,Flag-B2-Gain,Flag-B3-Gain,Flag-B4-Gain,Flag-B5-Gain,Flag-B6-Gain,Flag-B7-Gain,Flag-B8-Gain,Flag-B9-Gain,Flag-B10-Gain,Flag-B11-Gain,Flag-B12-Gain,Flag-B13-Gain,Flag-B14-Gain,Flag-YG1-Gain,Flag-YG2-Gain,Flag-YG3-Gain,Flag-YG4-Gain,Flag-YG5-Gain,Flag-YG6-Gain,Flag-YG7-Gain,Flag-YG8-Gain,Flag-YG9-Gain,Flag-YG10-Gain,Flag-R1-Gain,Flag-R2-Gain,Flag-R3-Gain,Flag-R4-Gain,Flag-R5-Gain,Flag-R6-Gain,Flag-R7-Gain,Flag-R8-Gain,FSC-% rCV,SSC-% rCV,SSC-B-% rCV,UV1-% rCV,UV2-% rCV,UV3-% rCV,UV4-% rCV,UV5-% rCV,UV6-% rCV,UV7-% rCV,UV8-% rCV,UV9-% rCV,UV10-% rCV,UV11-% rCV,UV12-% rCV,UV13-% rCV,UV14-% rCV,UV15-% rCV,UV16-% rCV,V1-% rCV,V2-% rCV,V3-% rCV,V4-% rCV,V5-% rCV,V6-% rCV,V7-% rCV,V8-% rCV,V9-% rCV,V10-% rCV,V11-% rCV,V12-% rCV,V13-% rCV,V14-% rCV,V15-% rCV,V16-% rCV,B1-% rCV,B2-% rCV,B3-% rCV,B4-% rCV,B5-% rCV,B6-% rCV,B7-% rCV,B8-% rCV,B9-% rCV,B10-% rCV,B11-% rCV,B12-% rCV,B13-% rCV,B14-% rCV,YG1-% rCV,YG2-% rCV,YG3-% rCV,YG4-% rCV,YG5-% rCV,YG6-% rCV,YG7-% rCV,YG8-% rCV,YG9-% rCV,YG10-% rCV,R1-% rCV,R2-% rCV,R3-% rCV,R4-% rCV,R5-% rCV,R6-% rCV,R7-% rCV,R8-% rCV,Flag-FSC-% rCV,Flag-SSC-% rCV,Flag-SSC-B-% rCV,Flag-UV1-% rCV,Flag-UV2-% rCV,Flag-UV3-% rCV,Flag-UV4-% rCV,Flag-UV5-% rCV,Flag-UV6-% rCV,Flag-UV7-% rCV,Flag-UV8-% rCV,Flag-UV9-% rCV,Flag-UV10-% rCV,Flag-UV11-% rCV,Flag-UV12-% rCV,Flag-UV13-% rCV,Flag-UV14-% rCV,Flag-UV15-% rCV,Flag-UV16-% rCV,Flag-V1-% rCV,Flag-V2-% rCV,Flag-V3-% rCV,Flag-V4-% rCV,Flag-V5-% rCV,Flag-V6-% rCV,Flag-V7-% rCV,Flag-V8-% rCV,Flag-V9-% rCV,Flag-V10-% rCV,Flag-V11-% rCV,Flag-V12-% rCV,Flag-V13-% rCV,Flag-V14-% rCV,Flag-V15-% rCV,Flag-V16-% rCV,Flag-B1-% rCV,Flag-B2-% rCV,Flag-B3-% rCV,Flag-B4-% rCV,Flag-B5-% rCV,Flag-B6-% rCV,Flag-B7-% rCV,Flag-B8-% rCV,Flag-B9-% rCV,Flag-B10-% rCV,Flag-B11-% rCV,Flag-B12-% rCV,Flag-B13-% rCV,Flag-B14-% rCV,Flag-YG1-% rCV,Flag-YG2-% rCV,Flag-YG3-% rCV,Flag-YG4-% rCV,Flag-YG5-% rCV,Flag-YG6-% rCV,Flag-YG7-% rCV,Flag-YG8-% rCV,Flag-YG9-% rCV,Flag-YG10-% rCV,Flag-R1-% rCV,Flag-R2-% rCV,Flag-R3-% rCV,Flag-R4-% rCV,Flag-R5-% rCV,Flag-R6-% rCV,Flag-R7-% rCV,Flag-R8-% rCV,YellowGreen-Laser Delay,Violet-Laser Delay,Blue-Laser Delay,Red-Laser Delay,UV-Laser Delay,Flag-YellowGreen-Laser Delay,Flag-Violet-Laser Delay,Flag-Blue-Laser Delay,Flag-Red-Laser Delay,Flag-UV-Laser Delay,YellowGreen-Area Scaling Factor,Violet-Area Scaling Factor,Blue-Area Scaling Factor,Red-Area Scaling Factor,UV-Area Scaling Factor,Flag-YellowGreen-Area Scaling Factor,Flag-Violet-Area Scaling Factor,Flag-Blue-Area Scaling Factor,Flag-Red-Area Scaling Factor,Flag-UV-Area Scaling Factor,YellowGreen-Laser Power,Violet-Laser Power,Blue-Laser Power,Red-Laser Power,UV-Laser Power,Flag-YellowGreen-Laser Power,Flag-Violet-Laser Power,Flag-Blue-Laser Power,Flag-Red-Laser Power,Flag-UV-Laser Power,FSCAreaScalingFactor,Flag-FSCAreaScalingFactor,FlowRate,Flag-FlowRate,Temperature,Flag-Temperature
2026-07-23 08:44:51,346,179,142,368,374,224,232,259,397,560,484,552,361,497,472,519,1002,889,1133,230,296,253,179,246,201,284,465,413,359,285,231,212,265,370,358,938,460,284,273,229,200,352,280,430,358,189,239,316,396,366,306,265,455,315,463,330,228,331,403,167,201,271,262,173,202,332,196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.044277,4.551023,3.274423,5.154307,3.017811,1.830195,1.573474,1.519621,1.52356,1.585,1.562624,1.701874,1.769913,1.952866,2.008862,1.992296,2.139581,2.48543,2.690712,2.524654,2.598876,2.695535,2.726252,2.690506,2.693234,2.535224,2.208075,2.088442,1.961694,1.43203,1.226991,1.082112,0.9443101,1.103713,2.345644,1.69807,1.432408,1.255005,1.288937,1.225685,1.223901,1.462792,1.428777,1.378589,1.305747,1.416013,1.477285,1.709842,2.41879,1.718697,1.577597,1.660599,1.485711,1.518044,1.609448,1.477611,1.577663,1.817675,2.227723,1.223909,1.142232,1.163737,1.058527,1.121991,1.102123,1.207309,1.313046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.225,-19.775,0,19.975,39.325,FALSE,FALSE,FALSE,FALSE,FALSE,1.06899,0.9674739,1.167869,1.092417,0.9080513,FALSE,FALSE,FALSE,FALSE,FALSE,82.425,82.95,50.75,64.75999,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.214086,FALSE,15.07,FALSE,23,FALSE
2026-07-22 08:49:31,346,178,141,371,375,223,232,259,390,549,472,531,355,494,510,587,1147,1032,1334,230,297,251,178,242,198,276,448,402,353,284,244,237,303,429,419,923,443,274,260,220,196,344,282,460,395,211,271,360,458,361,312,270,470,340,530,387,272,400,494,170,216,311,312,207,241,400,240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.974333,4.595169,3.485146,5.102503,2.893003,1.746612,1.495315,1.460667,1.48647,1.587249,1.741698,2.042669,1.750859,1.86069,2.911347,4.069094,4.584214,5.041512,5.392884,2.337365,2.419695,2.518577,2.469715,2.365398,2.376979,2.175577,2.050311,1.869681,1.727096,1.376853,2.268028,3.422579,3.846421,4.426875,4.772868,1.839596,1.611434,1.626144,1.755254,1.516733,1.362665,1.577163,1.436504,2.295883,3.074868,3.401599,3.721372,4.13029,4.589147,3.58737,3.268225,3.148295,2.928788,3.259341,4.310692,5.0031,5.130726,5.286126,5.419233,1.867981,2.412032,3.914392,4.6594,4.9786,4.848947,5.167613,5.443937,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.3,-19.8,0,19.95,39.275,FALSE,FALSE,FALSE,FALSE,FALSE,1.065067,0.9687229,1.171107,1.094445,0.9050398,FALSE,FALSE,FALSE,FALSE,FALSE,82.425,83.1,50.725,64.72,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.217655,FALSE,15.23,FALSE,23.12,FALSE
2026-07-21 08:36:05,328,177,140,365,375,224,232,260,391,545,478,536,360,500,506,578,1131,1022,1315,229,296,249,178,242,198,275,449,409,358,282,244,236,300,427,413,926,441,272,261,223,197,339,280,457,391,208,267,355,448,365,322,276,465,339,535,387,270,399,490,160,213,308,307,203,238,395,236,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.990689,4.70404,3.591586,5.395019,3.080377,1.90143,1.654232,1.611667,1.629409,1.736167,1.868902,2.188857,1.94081,1.998301,2.617795,3.528706,3.924486,4.339052,4.584044,2.356862,2.441854,2.575727,2.522989,2.401628,2.41684,2.167642,1.935942,1.834113,1.798348,1.405173,2.084366,2.99099,3.331465,3.716836,3.965339,1.98267,1.805741,1.742172,1.841779,1.6377,1.495588,1.73498,1.530402,2.009302,2.553087,2.844174,3.096075,3.468864,3.812557,1.716372,1.593218,1.831132,1.878331,2.335431,3.536594,4.198684,4.600903,4.909162,5.071937,1.666882,2.151722,3.406676,4.046286,4.276544,4.162744,4.448553,4.57072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.325,-19.825,0,19.95,39.27501,FALSE,FALSE,FALSE,FALSE,FALSE,1.048521,0.9701391,1.183807,1.095807,0.8956375,FALSE,FALSE,FALSE,FALSE,FALSE,82.425,83.05,50.725,64.72,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.229038,FALSE,15.39,FALSE,23.5,FALSE
2026-07-20 16:03:39,328,177,140,378,394,240,248,277,417,587,505,564,379,533,530,609,1180,1066,1374,232,298,252,178,244,200,277,448,405,358,284,243,233,296,418,402,922,442,271,262,220,195,342,279,449,386,205,262,350,438,384,330,282,487,352,538,391,272,395,486,169,215,308,306,203,238,397,235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.863693,4.536176,3.78527,5.085876,3.10288,2.129639,1.894433,1.851187,1.791653,1.844727,2.041709,2.310274,2.12638,2.359163,2.908031,3.811184,4.204645,4.683384,4.916276,1.886035,1.925366,2.047336,2.046833,1.973981,2.034429,1.932156,1.925141,1.786814,1.629292,1.226982,1.8786,2.792958,3.170312,3.593341,4.061005,2.043146,1.778708,1.682873,1.811725,1.545393,1.383116,1.623798,1.626561,2.253773,2.84117,3.146105,3.423803,3.716804,4.045714,1.706148,1.349195,1.477358,1.35967,1.722784,2.70696,3.349561,3.752302,4.218173,4.725583,1.563031,2.106174,3.359029,4.0202,4.291158,4.217828,4.484087,4.692729,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.4,-19.85,0,19.975,39.2,FALSE,FALSE,FALSE,FALSE,FALSE,1.040036,0.9733986,1.195135,1.097074,0.8911412,FALSE,FALSE,FALSE,FALSE,FALSE,82.425,83.15,50.775,64.75999,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.237689,FALSE,16.43,FALSE,24.5,FALSE
2026-07-20 15:59:56,328,178,140,384,396,239,248,277,417,583,495,561,373,524,543,641,1277,1135,1478,233,300,252,179,242,199,276,445,398,351,284,248,245,314,446,432,913,433,266,253,215,193,337,279,459,401,212,275,366,462,381,327,284,491,360,571,416,291,428,521,172,223,325,329,218,257,428,254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.995698,4.87479,3.772394,5.278238,3.194088,2.131946,1.892035,1.853109,1.797276,1.852396,2.058003,2.371767,2.086781,2.354019,3.263259,4.405116,4.966413,5.497163,5.759839,2.114893,2.15903,2.306047,2.258442,2.160404,2.202194,2.11205,2.177735,1.95002,1.810025,1.351908,2.196608,3.336029,3.703017,4.265202,4.724612,1.989251,1.751787,1.733348,1.831288,1.545676,1.351892,1.652324,1.62408,2.533885,3.262415,3.601009,3.93173,4.34455,4.626841,1.936917,1.425343,1.569037,1.485325,2.026213,3.331262,4.11518,4.593385,5.196558,5.621799,1.754861,2.48531,3.98656,4.720777,5.001272,4.897566,5.231802,5.428842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.45,-19.9,0,20.025,39.3,FALSE,FALSE,FALSE,FALSE,FALSE,1.037323,0.9721851,1.193645,1.096108,0.8903649,FALSE,FALSE,FALSE,FALSE,FALSE,82.425,83.1,50.775,64.75999,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.238015,FALSE,16.6,FALSE,24.5,FALSE
2026-07-20 09:05:28,328,203,128,357,373,228,234,265,407,563,484,551,370,492,475,518,980,856,1134,229,296,250,179,241,201,279,467,423,370,281,227,208,260,357,353,879,432,285,274,227,200,344,275,421,351,186,233,309,418,388,329,280,468,326,479,339,232,335,405,162,201,270,256,170,199,326,197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.562882,7.154266,5.01893,5.631878,3.566307,2.042269,1.838176,1.794835,1.750998,1.73322,1.813763,1.997467,2.034417,2.266792,2.333606,2.252825,2.437625,2.673497,3.388926,2.533604,2.448451,2.546565,2.666186,2.606096,2.631953,2.506006,2.369776,2.140215,2.05019,1.820568,1.755563,1.543459,1.488549,1.679259,3.171831,2.799882,2.371079,2.430399,2.296054,2.390038,2.442177,2.384853,2.667998,2.493872,2.537689,2.578954,2.547369,2.725922,3.579832,1.407909,1.387207,1.408069,1.11125,1.344752,1.251699,1.234514,1.417206,1.901898,2.69393,1.373716,1.623508,1.304008,1.324945,1.267752,1.218022,1.259902,1.979113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.325,-19.825,0,19.95,39.225,FALSE,FALSE,FALSE,FALSE,FALSE,1.054568,0.9716738,1.18043,1.095576,0.8968008,FALSE,FALSE,FALSE,FALSE,FALSE,82.425,83.05,50.75,64.75999,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.225355,FALSE,14.57,FALSE,23.62,FALSE
2026-07-17 08:47:20,328,203,128,357,373,228,234,265,407,563,484,551,370,492,475,518,980,856,1134,229,296,250,179,241,201,279,467,423,370,281,227,208,260,357,353,879,432,285,274,227,200,344,275,421,351,186,233,309,418,388,329,280,468,326,479,339,232,335,405,162,201,270,256,170,199,326,197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5264,7.204651,5.223481,6.256866,4.068296,2.37931,2.180906,2.106184,2.04153,2.002694,2.09632,2.300511,2.362064,2.65366,2.657436,2.567309,2.680645,2.979043,3.588221,2.622058,2.623219,2.73101,2.832683,2.799031,2.823048,2.695065,2.446802,2.250999,2.140964,1.842016,1.713253,1.533357,1.484867,1.650576,3.150833,2.840754,2.452077,2.491472,2.388915,2.442516,2.491432,2.473854,2.68304,2.523168,2.595549,2.573238,2.588619,2.785437,3.742395,1.535616,1.570038,1.622555,1.368913,1.588374,1.490397,1.508066,1.729454,2.048901,2.796414,1.450712,1.587854,1.29941,1.328725,1.236189,1.219205,1.287796,1.984732,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.425,-19.875,0,20,39.34999,FALSE,FALSE,FALSE,FALSE,FALSE,1.04638,0.9741213,1.186742,1.095344,0.8909247,FALSE,FALSE,FALSE,FALSE,FALSE,82.425,83.25,50.775,64.84,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.230835,FALSE,15.56,FALSE,23.62,FALSE
2026-07-17 08:37:26,328,204,129,262,245,146,166,208,385,664,710,991,566,712,625,648,1195,882,551,305,432,392,316,467,399,636,1450,1239,1016,716,507,438,522,576,219,1363,678,551,596,472,402,686,524,787,649,334,412,464,289,719,423,328,556,377,551,376,258,328,182,158,200,267,251,168,194,269,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.595038,7.280507,5.201743,6.150213,3.983972,2.31814,2.128107,2.049834,1.966468,1.953184,2.065154,2.2407,2.320669,2.532833,2.594258,2.49142,2.681548,2.9609,3.518582,2.625242,2.630119,2.743094,2.818396,2.793022,2.796384,2.683424,2.463758,2.238964,2.13797,1.872832,1.745287,1.558072,1.509429,1.691497,3.28864,2.936433,2.48084,2.501619,2.375441,2.478397,2.524665,2.49345,2.750321,2.572053,2.626999,2.613737,2.652957,2.840641,3.71351,1.582742,1.605168,1.66277,1.399063,1.606363,1.522185,1.540159,1.754387,2.021845,2.761648,1.485927,1.618277,1.291367,1.321461,1.271031,1.2223,1.283418,2.022623,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.375,-19.85,0,19.975,39.3,FALSE,FALSE,FALSE,FALSE,FALSE,1.044652,0.9739888,1.187391,1.095675,0.8921069,FALSE,FALSE,FALSE,FALSE,FALSE,82.425,83.25,50.75,64.84,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.232046,FALSE,15.38,FALSE,23.5,FALSE
